formatted_date,adjclose
2016-09-28,165.34739685058594
2016-09-29,163.6496124267578
2016-09-30,165.0583953857422
2016-10-03,164.64305114746094
2016-10-04,163.8844451904297
2016-10-05,164.95005798339844
2016-10-06,164.82362365722656
2016-10-07,164.55271911621094
2016-10-10,165.36544799804688
2016-10-11,163.63156127929688
2016-10-12,163.78512573242188
2016-10-13,163.30645751953125
2016-10-14,163.71278381347656
2016-10-17,163.1981658935547
2016-10-18,163.78512573242188
2016-10-19,164.35401916503906
2016-10-20,163.93861389160156
2016-10-21,163.8120880126953
2016-10-24,164.48097229003906
2016-10-25,164.047119140625
2016-10-26,164.3092498779297
2016-10-27,164.09222412109375
2016-10-28,163.93861389160156
2016-10-31,163.766845703125
2016-11-01,162.81776428222656
2016-11-02,162.12168884277344
2016-11-03,161.9047088623047
