formatted_date,adjclose
2017-08-14,210.16571044921875
2017-08-15,210.1842803955078
2017-08-16,210.51840209960938
2017-08-17,207.24197387695312
2017-08-18,206.8614044189453
2017-08-21,207.11204528808594
2017-08-22,209.20970153808594
2017-08-23,208.4949951171875
2017-08-24,208.01234436035156
2017-08-25,208.46714782714844
2017-08-28,208.5414276123047
2017-08-29,208.69920349121094
2017-08-30,209.73875427246094
2017-08-31,210.97325134277344
2017-09-01,211.335205078125
2017-09-05,209.77587890625
2017-09-06,210.50912475585938
2017-09-07,210.4627227783203
2017-09-08,210.1378936767578
2017-09-11,212.43043518066406
2017-09-12,213.2101287841797
2017-09-13,213.34005737304688
2017-09-14,213.26583862304688
2017-09-15,213.56277465820312
2017-09-18,213.93409729003906
2017-09-19,214.19398498535156
2017-09-20,214.31153869628906
2017-09-21,213.7051239013672
2017-09-22,213.67713928222656
2017-09-25,213.3599395751953
2017-09-26,213.43458557128906
2017-09-27,214.26487731933594
2017-09-28,214.51673889160156
2017-09-29,215.28175354003906
2017-10-02,216.1866912841797
2017-10-03,216.6251678466797
2017-10-04,216.9237060546875
2017-10-05,218.2111358642578
2017-10-06,218.00587463378906
2017-10-09,217.62339782714844
2017-10-10,218.17381286621094
2017-10-11,218.52838134765625
2017-10-12,218.19252014160156
2017-10-13,218.43504333496094
2017-10-16,218.78024291992188
2017-10-17,218.92018127441406
2017-10-18,219.11605834960938
2017-10-19,219.22805786132812
2017-10-20,220.31954956054688
2017-10-23,219.5172576904297
2017-10-24,219.82510375976562
2017-10-25,218.77088928222656
2017-10-26,218.97613525390625
2017-10-27,220.84201049804688
2017-10-30,220.03968811035156
2017-10-31,220.2915802001953
2017-11-01,220.674072265625
2017-11-02,220.76734924316406
2017-11-03,221.50436401367188
2017-11-06,221.84024047851562
2017-11-07,221.74693298339844
2017-11-08,222.07345581054688
2017-11-09,221.2711181640625
2017-11-10,221.14053344726562
2017-11-13,221.40171813964844
2017-11-14,220.86065673828125
2017-11-15,219.73179626464844
2017-11-16,221.6070098876953
2017-11-17,221.0099334716797
2017-11-20,221.29916381835938
2017-11-21,222.7731170654297
2017-11-22,222.61453247070312
2017-11-24,223.0810089111328
